bus,status,pg_mw,qg_mvar,pmin_mw,pmax_mw,qmin_mvar,qmax_mvar,q_limit_utilization
38303,1,4.35,2.21,1.29,4.35,-0.48,2.21,1
38306,1,2,1.02,0.46,2,-0.22,1.02,1
38306,1,2,1.02,0.41,2,-0.22,1.02,1
38306,1,2,1.02,0.65,2,-0.22,1.02,1
38306,1,2,1.02,0.27,2,-0.22,1.02,1
38306,1,2,1.02,1,2,-0.22,1.02,1
38309,1,13.37,-1.63,3.92,13.38,-1.63,6.23,1
38309,0,0,0,4.52,13.38,-1.63,6.23,NaN
38310,1,13.37,-1.63,6.03,13.38,-1.63,6.23,1
38311,1,13.37,-1.63,4.99,13.38,-1.63,6.23,1
38318,1,122.98,57.32,54.46,123,-15.01,57.32,1
38319,1,122.98,57.32,15.91,123,-15.01,57.32,1
38320,1,122.98,57.32,13.45,123,-15.01,57.32,1
38324,1,3,-0.37,0.81,3,-0.37,1.4,1
38324,0,0,0,0.9,1.8,-0.22,0.84,NaN
38325,1,1.8,-0.22,0.68,1.8,-0.22,0.84,1
38329,1,1.8,0.84,0.8,1.8,-0.22,0.84,1
38329,1,1.8,0.84,0.2,1.8,-0.22,0.84,1
38330,1,1.8,0.84,0.85,1.8,-0.22,0.84,1
38333,1,65.29,30.43,21.55,65.3,-7.97,30.43,1
38333,1,65.29,30.43,31.49,65.3,-7.97,30.43,1
38336,1,15,6.99,5.15,15,-1.83,6.99,1
38341,1,1311.42,482.67,372.43,1311.6,-107.55,482.67,1
38345,1,1.8,0.84,0.45,1.8,-0.22,0.84,1
38346,1,1.8,0.84,0.88,1.8,-0.22,0.84,1
38348,1,2.5,-0.3,0.9,2.5,-0.3,1.16,1
38348,1,1.8,-0.22,0.62,1.8,-0.22,0.84,1
38349,1,1.8,-0.22,0.53,1.8,-0.22,0.84,1
38349,1,1.8,-0.22,0.51,1.8,-0.22,0.84,1
38350,1,1.8,-0.22,0.73,1.8,-0.22,0.84,1
38353,1,1.8,-0.22,0.8,1.8,-0.22,0.84,1
38353,1,1.8,-0.22,0.43,1.8,-0.22,0.84,1
38353,1,1.8,-0.22,0.75,1.8,-0.22,0.84,1
38353,1,1.8,-0.22,0.54,1.8,-0.22,0.84,1
38353,1,1.8,-0.22,0.29,1.8,-0.22,0.84,1
38353,1,1.8,-0.22,0.53,1.8,-0.22,0.84,1
38357,0,0,0,37.93,246.5,-27.36,125.47,NaN
38358,1,246.47,74.315119914111,61.58,246.5,-27.36,125.47,0.592293934120594
38359,1,246.47,74.3821509045242,119.44,246.5,-27.36,125.47,0.592828173304568
38363,1,150.48,70.13,71.76,150.5,-18.36,70.13,1
38366,1,1.8,0.84,0.35,1.8,-0.22,0.84,1
38367,1,1.8,0.84,0.35,1.8,-0.22,0.84,1
38369,1,1.8,0.84,0.23,1.8,-0.22,0.84,1
38373,1,255.96,119.3,101.55,256,-31.23,119.3,1
38376,0,0,0,0.2,1.5,-0.18,0.7,NaN
38376,1,16.9,-2.06,2.34,16.9,-2.06,7.88,1
38376,1,16.9,-2.06,4.47,16.9,-2.06,7.88,1
38376,1,16.9,-2.06,1.72,16.9,-2.06,7.88,1
38376,0,0,0,3.72,16.9,-2.06,7.88,NaN
38376,1,16.9,-2.06,7.64,16.9,-2.06,7.88,1
38379,0,0,0,0.59,1.5,-0.22,0.32,NaN
38379,1,1.5,0.32,0.59,1.5,-0.22,0.32,1
38379,1,1.5,0.32,0.56,1.5,-0.22,0.32,1
38381,1,6,2.8,0.95,6,-0.73,2.8,1
38384,1,5.4,2.52,0.71,5.4,-0.66,2.52,1
38386,1,2,0.93,0.75,2,-0.24,0.93,1
38386,1,2,0.93,0.72,2,-0.24,0.93,1
38386,1,2,0.93,0.38,2,-0.24,0.93,1
38388,1,2.1,0,0.35,2.1,0,0,NaN
38388,1,8,0,3.42,8,0,0,NaN
38390,1,86.99,36.6308608009148,30.73,87,-9.66,44.28,0.827255212306116
38390,1,86.99,36.6308608009148,35.69,87,-9.66,44.28,0.827255212306116
38390,1,86.99,36.6308608009148,19.64,87,-9.66,44.28,0.827255212306116
38390,1,86.99,36.6308608009148,34.58,87,-9.66,44.28,0.827255212306116
38390,1,86.99,36.6308608009148,13.2,87,-9.66,44.28,0.827255212306116
38395,1,27,12.58,6.85,27,-3.29,12.58,1
38399,1,1.84,-0.2,0.26,1.84,-0.2,0.94,1
38399,1,1.84,-0.2,0.3,1.84,-0.2,0.94,1
38400,1,1.84,-0.2,0.61,1.84,-0.2,0.94,1
38400,1,1.84,-0.2,0.23,1.84,-0.2,0.94,1
38401,1,1.84,-0.2,0.89,1.84,-0.2,0.94,1
38405,1,10,0,2.42,10,0,0,NaN
38406,1,2,0,0.48,2,0,0,NaN
38407,1,1,0,0.16,1,0,0,NaN
38410,1,1.8,0.38,0.76,1.8,-0.26,0.38,1
38410,0,0,0,0.19,1.8,-0.26,0.38,NaN
38410,1,1.8,0.38,0.43,1.8,-0.26,0.38,1
38410,1,2.5,0.53,0.32,2.5,-0.36,0.53,1
38411,1,1,0.21,0.17,1,-0.14,0.21,1
38412,1,1.8,0.38,0.38,1.8,-0.26,0.38,1
38416,1,32,16.29,7.84,32,-3.55,16.29,1
38419,1,98.99,-14.26,41.02,99,-14.26,21.09,1
38421,1,9,4.19,3.31,9,-1.1,4.19,1
39183,1,4.8,-0.24,1.78,4.8,-0.24,1.84,1
39183,0,0,0,1.89,4.8,-0.24,1.84,NaN
39186,1,2.7,-0.33,0.94,2.7,-0.33,1.26,1
39187,1,2.7,-0.33,1.17,2.7,-0.33,1.26,1
39189,1,2.7,1.26,0.67,2.7,-0.33,1.26,1
39190,1,2.7,1.26,0.67,2.7,-0.33,1.26,1
39190,1,2.7,1.26,1.25,2.7,-0.33,1.26,1
39194,0,0,0,0.25,2,-0.1,0.77,NaN
39195,0,0,0,0.21,2,-0.1,0.77,NaN
39196,1,1.5,-0.07,0.73,1.5,-0.07,0.58,1
39196,1,0.5,-0.02,0.22,0.5,-0.02,0.19,1
39197,0,0,0,0.1,0.5,-0.02,0.19,NaN
39197,1,0.5,0.19,0.13,0.5,-0.02,0.19,1
39198,0,0,0,0.09,0.5,-0.02,0.19,NaN
39199,0,0,0,0.13,0.45,-0.02,0.17,NaN
39199,1,0.45,0.17,0.12,0.45,-0.02,0.17,1
39200,1,0.45,0.17,0.1,0.45,-0.02,0.17,1
39200,1,0.45,0.17,0.06,0.45,-0.02,0.17,1
39201,1,0.4,0.15,0.09,0.4,-0.02,0.15,1
39201,1,0.4,0.15,0.2,0.4,-0.02,0.15,1
39202,0,0,0,0.17,0.4,-0.02,0.15,NaN
39206,1,100.29,12.4717326365124,25.06,100.3,-14.44,21.36,0.583882614068933
39210,1,68.99,35.12,32.74,69,-7.66,35.12,1
39211,1,68.99,35.12,28.74,69,-7.66,35.12,1
39212,1,68.99,35.12,10.4,69,-7.66,35.12,1
39215,1,6.97,2.68,2.53,6.97,-0.34,2.68,1
39216,1,6.97,2.68,0.83,6.97,-0.34,2.68,1
39216,1,6.97,2.68,1.43,6.97,-0.34,2.68,1
39216,1,6.97,2.68,0.83,6.97,-0.34,2.68,1
39217,1,6.97,-0.34,1.18,6.97,-0.34,2.68,1
39218,1,6.97,-0.34,2.46,6.97,-0.34,2.68,1
39222,1,3,-0.15,1.07,3,-0.15,1.15,1
39222,0,0,0,0.96,3,-0.15,1.15,NaN
39222,1,3,-0.15,1.27,3,-0.15,1.15,1
39225,1,9.75,4.96,4.04,9.75,-1.08,4.96,1
39225,1,9.75,4.96,4.85,9.75,-1.08,4.96,1
39228,1,1.85,0.86,0.25,1.85,-0.23,0.86,1
39228,1,1.85,0.86,0.61,1.85,-0.23,0.86,1
39233,1,20,-2.22,5.04,20,-2.22,10.18,1
39233,1,20,-2.22,7.17,20,-2.22,10.18,1
39234,1,20,-2.22,8.11,20,-2.22,10.18,1
39237,1,22.6,-2.76,4.29,22.6,-2.76,10.53,1
39239,1,2.7,1.26,0.31,2.7,-0.33,1.26,1
39239,1,2.7,1.26,0.31,2.7,-0.33,1.26,1
39239,1,2.7,1.26,1.21,2.7,-0.33,1.26,1
39239,1,2.7,1.26,1.12,2.7,-0.33,1.26,1
39239,1,2.7,1.26,0.47,2.7,-0.33,1.26,1
39242,1,0.2,-0.01,0.07,0.2,-0.01,0.08,1
39243,0,0,0,0.05,0.2,-0.01,0.08,NaN
39245,0,0,0,0.42,1.2,-0.06,0.46,NaN
39245,1,1.2,-0.06,0.51,1.2,-0.06,0.46,1
39246,1,1.2,-0.06,0.59,1.2,-0.06,0.46,1
39250,1,110.98,19.4905364365888,18.87,111,-15.98,23.64,0.82447277650545
39252,1,20,-2.88,5.57,20,-2.88,4.26,1
39254,1,32,6.82,5.49,32,-4.61,6.82,1
39256,1,74.79,-10.77,14.71,74.8,-10.77,15.93,1
39259,1,329.75,-0.314032174055126,72.77,329.8,-16.16,126.64,0.0194326840380647
39260,0,0,0,130.82,329.8,-16.16,126.64,NaN
39261,1,329.75,-0.0679906566756289,93.63,329.8,-16.16,126.64,0.00420734261606614
39262,0,0,0,47.09,329.8,-16.16,126.64,NaN
39263,1,329.75,-0.532630093762157,130.93,329.8,-16.16,126.64,0.0329597830298364
39264,1,329.75,-0.176020641126193,67.86,329.8,-16.16,126.64,0.0108923664063238
39267,1,2,0.77,0.52,2,-0.1,0.77,1
39267,0,0,0,0.48,2,-0.1,0.77,NaN
39271,1,9.44,-1.15,3.99,9.44,-1.15,4.4,1
39272,1,9.44,-1.15,1.96,9.44,-1.15,4.4,1
39274,1,9.44,-1.15,4.18,9.44,-1.15,4.4,1
39274,1,9.44,-1.15,1.1,9.44,-1.15,4.4,1
39275,1,9.44,-1.15,2.39,9.44,-1.15,4.4,1
39282,1,22.6,10.53,11.21,22.6,-2.76,10.53,1
39286,0,0,0,2.56,6.2,-0.76,2.89,NaN
39289,1,23.4,-2.51205145390222,10.54,23.4,-2.6,11.91,0.96617363611624
39289,1,23.4,-2.51205145390222,9.57,23.4,-2.6,11.91,0.96617363611624
39289,1,23.4,-2.51205145390222,7.92,23.4,-2.6,11.91,0.96617363611624
39292,1,2.5,0.96,0.85,2.5,-0.12,0.96,1
39293,1,2.5,0.96,0.32,2.5,-0.12,0.96,1
39296,0,0,0,17,59.4,-8.55,12.65,NaN
39298,1,5.2,2.42,0.77,5.2,-0.63,2.42,1
39300,1,4.74,-0.23,0.64,4.74,-0.23,1.82,1
39300,1,4.74,-0.23,1.02,4.74,-0.23,1.82,1
39300,1,4.74,-0.23,0.53,4.74,-0.23,1.82,1
39300,1,4.74,-0.23,1.55,4.74,-0.23,1.82,1
39300,1,4.74,-0.23,0.9,4.74,-0.23,1.82,1
39303,1,3,-0.15,1.24,3,-0.15,1.15,1
39303,0,0,0,0.59,3,-0.15,1.15,NaN
39304,1,3,-0.15,1.36,3,-0.15,1.15,1
39307,1,1,-0.12,0.15,1,-0.12,0.47,1
39307,1,3,-0.37,1.29,3,-0.37,1.4,1
39307,1,3,-0.37,0.49,3,-0.37,1.4,1
39310,1,6,-0.29,1.12,6,-0.29,2.3,1
39311,1,6,-0.29,0.73,6,-0.29,2.3,1
39316,1,100.79,16.8293211905521,27.6,100.8,-14.52,21.47,0.783852873337314
39320,1,6.3,3.21,1.81,6.3,-0.7,3.21,1
39321,1,6.3,3.21,0.87,6.3,-0.7,3.21,1
39326,1,55.99,7.12460108839246,19.29,56,-8.06,11.93,0.597200426520743
39327,0,0,0,17.83,56,-8.06,11.93,NaN
39331,1,2.4,0.92,0.92,2.4,-0.12,0.92,1
39331,1,2.4,0.92,0.84,2.4,-0.12,0.92,1
39332,1,2.4,0.92,0.36,2.4,-0.12,0.92,1
39339,1,6.7,2.57,1.61,6.7,-0.33,2.57,1
39340,1,6.7,2.57,2.82,6.7,-0.33,2.57,1
39342,0,0,0,1.98,6.7,-0.33,2.57,NaN
39347,1,135.98,63.38,21.93,136,-16.59,63.38,1
39348,1,135.98,63.38,28.69,136,-16.59,63.38,1
39349,1,135.98,63.38,48.13,136,-16.59,63.38,1
39350,1,135.98,63.38,49.23,136,-16.59,63.38,1
39355,1,1.02,-0.12,0.5,1.02,-0.12,0.48,1
39355,1,1.02,-0.12,0.19,1.02,-0.12,0.48,1
39355,1,1.02,-0.12,0.17,1.02,-0.12,0.48,1
39355,0,0,0,0.16,1.02,-0.12,0.48,NaN
39355,0,0,0,0.4,1.02,-0.12,0.48,NaN
39358,1,74.79,10.2728384383841,14.84,74.8,-10.77,15.93,0.644873724945644
39361,1,25.83,-3.15,3.53,25.83,-3.15,12.04,1
39362,0,0,0,5.81,25.83,-3.15,12.04,NaN
39364,1,25.83,12.04,3.8,25.83,-3.15,12.04,1
39368,1,2.2,-0.11,0.61,2.2,-0.11,0.84,1
39369,1,2.2,-0.11,0.31,2.2,-0.11,0.84,1
39375,0,0,0,0.67,1.8,-0.26,0.38,NaN
39376,1,28,1.00205819726992,11.42,28,-4.03,5.96,0.168130570011732
39381,0,0,0,0.17,1.2,-0.13,0.61,NaN
39382,0,0,0,0.16,1.2,-0.13,0.61,NaN
39384,0,0,0,0.29,1.5,-0.17,0.76,NaN
39384,0,0,0,0.26,1.2,-0.13,0.61,NaN
39385,0,0,0,0.34,1.2,-0.13,0.61,NaN
39388,1,2.6,-0.13,1.11,2.6,-0.13,1,1
39388,1,2.6,-0.13,1.05,2.6,-0.13,1,1
39388,1,2.6,-0.13,0.53,2.6,-0.13,1,1
39391,1,2.22,0.85,0.37,2.23,-0.11,0.85,1
39391,1,2.22,0.85,0.98,2.23,-0.11,0.85,1
39392,1,2.22,0.85,0.62,2.23,-0.11,0.85,1
39392,1,2.22,0.85,0.54,2.23,-0.11,0.85,1
39395,1,1.6,0.61,0.46,1.6,-0.08,0.61,1
39395,1,1.6,0.61,0.27,1.6,-0.08,0.61,1
39395,1,1.7,0.65,0.7,1.7,-0.08,0.65,1
39395,1,1.7,0.65,0.69,1.7,-0.08,0.65,1
39395,1,2,0.77,0.33,2,-0.1,0.77,1
39395,0,0,0,1.6,4,-0.2,1.54,NaN
39395,1,4,1.54,1.99,4,-0.2,1.54,1
39398,1,16,-0.0831396236465803,6.78,16,-1.78,8.14,0.0467076537340339
39398,1,16,-0.0831396236465803,7.17,16,-1.78,8.14,0.0467076537340339
39399,1,16,0.15318472676557,5.19,16,-1.78,8.14,0.0188187625019128
39403,1,156.28,42.6154654679132,50.98,156.3,-19.07,72.84,0.585055813672614
39404,1,156.28,51.1328854336605,20.91,156.3,-19.07,72.84,0.70198909162082
39408,1,8.5,3.26,3.1,8.5,-0.42,3.26,1
39409,1,8.5,3.26,1.77,8.5,-0.42,3.26,1
39413,1,101.99,13.4356523113679,31.09,102,-14.69,21.73,0.618299692193644
39417,1,63.99,13.63,24.03,64,-9.22,13.63,1
39421,1,89.99,15.5347118186011,15.84,90,-10.98,41.94,0.370403238402506
39422,1,89.99,20.2398725664198,24.36,90,-10.98,41.94,0.482591143691459
39423,1,89.99,13.6252103509836,17.31,90,-10.98,41.94,0.324873875798368
39424,1,89.99,16.0502761786388,21.21,90,-10.98,41.94,0.382696141598445
39425,1,89.99,13.5909985451169,39.07,90,-10.98,41.94,0.324058143660392
39428,1,0.45,0.17,0.08,0.45,-0.02,0.17,1
39428,1,0.45,0.17,0.13,0.45,-0.02,0.17,1
39428,1,0.45,0.17,0.14,0.45,-0.02,0.17,1
39428,1,0.45,0.17,0.12,0.45,-0.02,0.17,1
39428,1,1.5,0.58,0.37,1.5,-0.07,0.58,1
39428,0,0,0,0.53,1.5,-0.07,0.58,NaN
39428,1,1.5,0.58,0.33,1.5,-0.07,0.58,1
39428,1,1.5,0.58,0.21,1.5,-0.07,0.58,1
39428,1,1.5,0.58,0.63,1.5,-0.07,0.58,1
39431,0,0,0,0.25,1.12,-0.14,0.52,NaN
39431,0,0,0,0.18,1.12,-0.14,0.52,NaN
39432,0,0,0,0.15,1.12,-0.14,0.52,NaN
39432,0,0,0,0.24,1.12,-0.14,0.52,NaN
39433,0,0,0,0.43,1.12,-0.14,0.52,NaN
39433,0,0,0,0.33,1.12,-0.14,0.52,NaN
39436,1,1.1,-0.05,0.14,1.1,-0.05,0.42,1
39436,1,1.1,-0.05,0.2,1.1,-0.05,0.42,1
39436,1,6,-0.29,1,6,-0.29,2.3,1
39436,1,6,-0.29,1.28,6,-0.29,2.3,1
39439,0,0,0,8.12,52.8,-7.6,11.25,NaN
39441,1,18.6,-2.06,8.9,18.6,-2.06,9.47,1
39443,1,3,1.4,1.35,3,-0.37,1.4,1
39443,1,3,1.4,0.65,3,-0.37,1.4,1
39446,0,0,0,0.28,1.02,-0.11,0.52,NaN
39447,0,0,0,0.43,1.02,-0.11,0.52,NaN
39449,0,0,0,0.33,1.02,-0.11,0.52,NaN
39449,0,0,0,0.18,1.02,-0.11,0.52,NaN
39450,0,0,0,0.43,1.02,-0.11,0.52,NaN
39454,1,8,-0.39,1.68,8,-0.39,3.07,1
39455,0,0,0,2.77,8,-0.39,3.07,NaN
39458,1,2,-0.24,0.39,2,-0.24,0.93,1
39458,1,2,-0.24,0.27,2,-0.24,0.93,1
39458,1,2,-0.24,0.53,2,-0.24,0.93,1
39458,1,2,-0.24,0.4,2,-0.24,0.93,1
39460,0,0,0,0.44,1.4,-0.16,0.71,NaN
39460,1,69.04,35.15,12.92,69.05,-7.66,35.15,1
39460,1,69.04,35.15,7.06,69.05,-7.66,35.15,1
39467,0,0,0,4.86,11.5,-1.4,5.36,NaN
39467,0,0,0,2.86,11.5,-1.4,5.36,NaN
39469,1,23.7,12.06,11.72,23.7,-2.63,12.06,1
39475,1,4,-0.2,0.45,4,-0.2,1.54,1
39475,1,4,-0.2,1.69,4,-0.2,1.54,1
39479,1,60.49,9.84947845490984,29.16,60.5,-6.72,30.79,0.319892122601814
39482,1,1.2,0.46,0.14,1.2,-0.06,0.46,1
39482,1,1.2,0.46,0.53,1.2,-0.06,0.46,1
39482,0,0,0,0.36,2.4,-0.12,0.92,NaN
39482,1,2.4,0.92,0.88,2.4,-0.12,0.92,1
39485,1,21.3,-2.5330313395444,3.28,21.3,-2.6,9.93,0.974242822901694
39489,1,2.7,-0.33,0.37,2.7,-0.33,1.26,1
39490,1,2.7,-0.33,0.66,2.7,-0.33,1.26,1
39490,1,2.7,-0.33,0.34,2.7,-0.33,1.26,1
39491,1,2.7,-0.33,0.44,2.7,-0.33,1.26,1
39491,1,2.7,-0.33,1.3,2.7,-0.33,1.26,1
39492,0,0,0,0.53,1.1,-0.13,0.51,NaN
39492,0,0,0,0.13,1.1,-0.13,0.51,NaN
39493,1,0.9,-0.11,0.38,0.9,-0.11,0.42,1
39498,1,389.54,193.390954852867,181.7,701.15,-77.83,356.89,0.541878323441023
39499,0,0,0,275.46,701.15,-77.83,356.89,NaN
39502,1,1.83,0.85,0.36,1.83,-0.22,0.85,1
39503,1,1.83,0.85,0.85,1.83,-0.22,0.85,1
39504,1,1.83,0.85,0.9,1.83,-0.22,0.85,1
39510,1,42.52,-3.66818932510466,17.71,42.52,-4.72,21.65,0.777158755318783
39510,1,42.52,-3.66818932510466,5.46,42.52,-4.72,21.65,0.777158755318783
39511,1,42.52,-4.72,17.59,42.52,-4.72,21.65,1
39512,1,42.52,-1.15211644794183,6.02,42.52,-4.72,21.65,0.244092467784285
39516,1,156.28,19.4166075788535,52.2,156.3,-19.07,72.84,0.266565178183052
39517,1,156.28,21.2804947112137,64.43,156.3,-19.07,72.84,0.292153963635553
39521,1,17.9,6.30742178062231,7.36,17.9,-2.18,8.34,0.756285585206512
39528,0,0,0,12.94,60,-8.64,12.78,NaN
39531,0,0,0,3.05,10.5,-0.51,4.03,NaN
39532,1,10.5,4.03,1.99,10.5,-0.51,4.03,1
39532,1,10.5,4.03,1.21,10.5,-0.51,4.03,1
39538,1,14.4,3.07,4.22,14.4,-2.07,3.07,1
39540,0,0,0,0.48,1.3,-0.16,0.61,NaN
39541,0,0,0,0.53,1.25,-0.15,0.58,NaN
39542,0,0,0,0.57,1.25,-0.15,0.58,NaN
39546,1,68.99,-9.94,19.39,69,-9.94,14.7,1
39548,0,0,0,42.86,90,-12.96,19.17,NaN
39550,0,0,0,0.11,0.33,-0.02,0.13,NaN
39550,1,0.33,-0.02,0.06,0.33,-0.02,0.13,1
39550,1,0.33,-0.02,0.16,0.33,-0.02,0.13,1
39550,0,0,0,0.75,1.8,-0.09,0.69,NaN
39550,0,0,0,0.32,2.8,-0.14,1.08,NaN
39553,1,2.4,-0.29,0.9,2.4,-0.29,1.12,1
39553,1,2.4,-0.29,0.74,2.4,-0.29,1.12,1
39556,1,69.99,32.62,31.04,70,-8.54,32.62,1
39561,1,308.06,34.0957137110256,139.53,308.1,-34.2,156.82,0.217419421700201
39562,1,308.06,34.1369611901657,122.97,308.1,-34.2,156.82,0.217682446053856
39563,1,308.06,34.286912544097,35.1,308.1,-34.2,156.82,0.21863864649979
39564,1,308.06,34.1165618726726,124.68,308.1,-34.2,156.82,0.217552364957739
39565,1,308.06,34.3057292284744,128.37,308.1,-34.2,156.82,0.218758635559714
39566,1,308.06,34.7566924413021,75.46,308.1,-34.2,156.82,0.221634309662684
39570,1,2.1,-0.23,0.69,2.1,-0.23,1.07,1
39570,1,25,-2.78,8.42,25,-2.78,12.73,1
39570,1,25,-2.78,5.71,25,-2.78,12.73,1
39574,1,3,-0.15,0.9,3,-0.15,1.15,1
39575,1,3,-0.15,0.42,3,-0.15,1.15,1
39579,1,1.7,-0.08,0.32,1.7,-0.08,0.65,1
39579,0,0,0,0.67,1.7,-0.08,0.65,NaN
39580,1,1.7,0.65,0.22,1.7,-0.08,0.65,1
39580,1,1.7,0.65,0.61,1.7,-0.08,0.65,1
39584,1,20,-2.22,2.4,20,-2.22,10.18,1
39587,1,40.79,-2.77529165846696,10.47,40.8,-4.53,20.77,0.612647165224495
39587,1,40.79,-2.77529165846696,10.17,40.8,-4.53,20.77,0.612647165224495
39587,1,40.79,-2.77529165846696,14.19,40.8,-4.53,20.77,0.612647165224495
39590,0,0,0,0.67,1.57,-0.19,0.73,NaN
39591,1,1.57,0.73,0.71,1.57,-0.19,0.73,1
39593,1,1.57,0.73,0.78,1.57,-0.19,0.73,1
39593,1,1.57,0.73,0.49,1.57,-0.19,0.73,1
39594,1,1.57,0.73,0.47,1.57,-0.19,0.73,1
39594,1,1.57,0.73,0.6,1.57,-0.19,0.73,1
39598,1,1.57,0.6,0.67,1.58,-0.08,0.6,1
39599,0,0,0,0.37,1.58,-0.08,0.6,NaN
39601,0,0,0,0.39,1.58,-0.08,0.6,NaN
39602,1,1.57,0.6,0.27,1.58,-0.08,0.6,1
39610,1,119.98,25.56,34.07,120,-17.28,25.56,1
39613,1,50.39,10.74,7.47,50.4,-7.26,10.74,1
39615,1,7.5,-0.92,1.2,7.5,-0.92,3.49,1
39618,1,2.4,0.133791942732149,0.86,2.4,-0.12,0.92,0.145426024708858
39619,1,2.4,0.0377619798057708,0.34,2.4,-0.12,0.92,0.0410456302236639
39619,1,2.4,0.0377619798057708,0.57,2.4,-0.12,0.92,0.0410456302236639
39623,1,1.82,0.85,0.64,1.82,-0.22,0.85,1
39623,1,1.82,0.85,0.24,1.82,-0.22,0.85,1
39624,1,1.82,0.85,0.55,1.82,-0.22,0.85,1
39624,1,1.82,0.85,0.63,1.82,-0.22,0.85,1
39625,1,1.82,0.85,0.31,1.82,-0.22,0.85,1
39625,1,1.82,0.85,0.54,1.82,-0.22,0.85,1
39630,1,110.38,23.52,54.98,110.4,-15.9,23.52,1
39637,1,81.59,7.17791636697375,31.89,81.6,-11.75,17.38,0.412998640217132
39640,1,7.7,3.92,2.03,7.7,-0.85,3.92,1
39640,1,7.7,3.92,2.11,7.7,-0.85,3.92,1
39642,1,1.26,-0.06,0.33,1.26,-0.06,0.48,1
39642,1,1.26,-0.06,0.36,1.26,-0.06,0.48,1
39642,1,1.26,-0.06,0.56,1.26,-0.06,0.48,1
39642,1,1.26,-0.06,0.41,1.26,-0.06,0.48,1
39642,0,0,0,0.15,1.26,-0.06,0.48,NaN
39645,1,24,-2.93,6.81,24,-2.93,11.18,1
40700,1,3.73,-0.46,1.22,3.73,-0.46,1.74,1
40700,1,3.73,-0.46,1.45,3.73,-0.46,1.74,1
40700,1,3.73,-0.46,1.7,3.73,-0.46,1.74,1
40703,0,0,0,0.97,2.7,-0.33,1.26,NaN
40704,0,0,0,0.64,2.7,-0.33,1.26,NaN
40704,0,0,0,1.31,2.7,-0.33,1.26,NaN
40705,0,0,0,1.15,2.7,-0.33,1.26,NaN
40705,0,0,0,1.32,2.7,-0.33,1.26,NaN
40709,0,0,0,1.66,11.5,-1.4,5.36,NaN
40714,1,169.98,39.5041829229307,20.56,170,-18.87,86.53,0.456537419657121
40715,1,169.98,39.4236958704767,27.6,170,-18.87,86.53,0.455607256101661
40716,1,169.98,41.0155764403097,43.77,170,-18.87,86.53,0.474004119268574
40717,1,169.98,33.5763468783146,54.77,170,-18.87,86.53,0.388031282541483
40722,1,135.34,382.07,135.22,819.9,-100.03,382.07,1
40723,0,0,0,282.38,819.9,-100.03,382.07,NaN
40724,1,102.75,382.07,102.63,819.9,-100.03,382.07,1
40725,0,0,0,237.35,819.9,-100.03,382.07,NaN
40729,1,32.66,1.94869086204817,4.71,32.67,-3.63,16.63,0.117179246064231
40729,1,32.66,1.94869086204817,7.71,32.67,-3.63,16.63,0.117179246064231
40730,1,32.66,2.33707752920503,12.93,32.67,-3.63,16.63,0.140533826169875
40733,0,0,0,0.34,2.65,-0.29,1.35,NaN
40733,0,0,0,1.19,2.65,-0.29,1.35,NaN
40733,0,0,0,1.3,2.65,-0.29,1.35,NaN
40733,0,0,0,1.15,2.65,-0.29,1.35,NaN
40735,1,7.97,3.71,2.2,7.97,-0.97,3.71,1
40735,1,7.97,3.71,1.26,7.97,-0.97,3.71,1
40735,1,7.97,3.71,2.12,7.97,-0.97,3.71,1
40742,0,0,0,0.15,1.4,-0.07,0.54,NaN
40744,1,85.29,4.92476788040052,25.95,85.3,-9.47,43.42,0.113421646255194
40744,1,85.29,4.92476788040052,41.29,85.3,-9.47,43.42,0.113421646255194
40744,1,85.29,4.92476788040052,8.63,85.3,-9.47,43.42,0.113421646255194
40746,1,20.5,10.43,8.84,20.5,-2.28,10.43,1
40746,1,20.5,10.43,5.62,20.5,-2.28,10.43,1
40746,1,20.5,10.43,9.54,20.5,-2.28,10.43,1
40748,0,0,0,1.1,2.7,-0.33,1.26,NaN
40748,0,0,0,0.59,2.7,-0.33,1.26,NaN
40748,0,0,0,0.58,2.7,-0.33,1.26,NaN
40749,0,0,0,0.37,2.7,-0.33,1.26,NaN
40750,0,0,0,0.98,2.7,-0.33,1.26,NaN
40755,1,1.6,0.61,0.6,1.6,-0.08,0.61,1
40761,1,195.97,56.6658820839979,20.92,196,-21.76,99.76,0.56802207381714
40762,1,195.97,55.1916079094345,40.59,196,-21.76,99.76,0.55324386436883
40763,1,195.97,55.1716174621466,47.42,196,-21.76,99.76,0.553043478970996
40764,1,195.97,61.4146288940256,82.67,196,-21.76,99.76,0.61562378602672
40765,1,195.97,55.4703187487663,62.88,196,-21.76,99.76,0.556037677914658
40766,1,195.97,56.9621424582697,74.39,196,-21.76,99.76,0.570991804914492
40769,1,24.8,-2.75,7.18,24.8,-2.75,12.62,1
40774,1,79.99,37.28,10.48,80,-9.76,37.28,1
40778,1,169.98,-18.87,45.06,170,-18.87,86.53,1
40779,1,169.98,-18.87,46.25,170,-18.87,86.53,1
40780,1,169.98,-6.76785913545824,24.81,170,-18.87,86.53,0.358657081900278
40784,0,0,0,0.34,2,-0.22,1.02,NaN
40787,1,33.6,17.1,4.42,33.6,-3.73,17.1,1
40788,1,33.6,17.1,12.54,33.6,-3.73,17.1,1
