bus,type,base_kv,pd_mw,qd_mvar,vm_original_pu,va_original_deg,vm_solved_pu,va_solved_deg,delta_vm_pu,delta_va_deg
32733,1,138,4.66,0.74,1.0374204,-129.355441,1.03730860826443,-129.805436903514,-0.000111791735566413,-0.0337651712685414
32734,1,138,13.16,5.99,1.0260962,-121.012513,1.0251975697734,-121.469740448909,-0.000898630226597419,-0.0409967166642247
32735,1,138,0,0,1.0296982,-121.29265,1.02882889892699,-121.750480670699,-0.000869301073005646,-0.0415999384542118
32736,1,13.8,0,0,1.0296982,-121.29265,1.02882889892699,-121.750480670699,-0.000869301073005646,-0.0415999384542118
32737,1,13.8,0,0,1.0296982,-121.29265,1.02882889892699,-121.750480670699,-0.000869301073005646,-0.0415999384542118
32738,1,1,0,0,1.0296982,-121.29265,1.02882889892699,-121.750480670699,-0.000869301073005646,-0.0415999384542118
32739,1,138,10.08,1.58,1.0296562,-121.297927,1.02878679991126,-121.755770872235,-0.000869400088737482,-0.0416131399902042
32740,1,138,0,0,1.029742,-121.286515,1.02887281762195,-121.744334610665,-0.000869182378054223,-0.0415888784198444
32741,1,138,10.08,2.24,1.0248963,-120.558366,1.0239716032586,-121.014650410036,-0.000924696741398945,-0.0400536777909082
32742,1,138,21.95,7.05,1.0239322,-120.791705,1.02301637641922,-121.248561572105,-0.000915823580780462,-0.0406258398604535
32743,1,138,9.77,2.25,1.033682,-122.88869,1.03305327385746,-123.347767268633,-0.000628726142536395,-0.0428465363877137
32744,1,138,8.23,1.65,1.0346954,-123.192551,1.03412003022517,-123.651801152745,-0.000575369774832524,-0.0430194204999594
32745,1,138,10.14,4.5,1.0346551,-123.182435,1.03410409010706,-123.641312292626,-0.000551009892939769,-0.0426465603805326
32746,1,138,15.38,4.6,1.0366799,-124.265906,1.0357215417499,-124.733352559996,-0.000958358250098268,-0.0512158277507666
32747,1,138,0,0,1.0352346,-124.548543,1.03427954706823,-125.016510320244,-0.000955052931771228,-0.0517365879985903
32748,1,138,22.01,1,1.0351794,-124.56056,1.03422422548634,-125.028551054435,-0.000955174513664891,-0.0517603221902192
32749,1,138,15.33,0.71,1.0370932,-124.549614,1.03614849864406,-125.017620633868,-0.000944701355940269,-0.0517759016225199
32750,1,138,0,0,1.0274995,-109.693507,1.02724658044559,-110.110003218025,-0.000252919554405873,-0.000265485779934238
32751,1,138,4.5,1.32,1.0274747,-109.696251,1.02722180701028,-110.112750457058,-0.000252892989718978,-0.000268724812556798
32752,1,138,5.21,1.15,1.0261372,-108.111909,1.02583308284524,-108.52618414156,-0.000304117154758643,0.00195559068549755
32753,1,138,0,0,1.0261638,-108.108762,1.025859710172,-108.523031885268,-0.00030408982800223,0.00196084697664389
32754,1,138,7.19,2.2,1.0272564,-109.269564,1.02698859097884,-109.685433434183,-0.000267809021156085,0.000361298062315996
32755,1,138,0,0,1.0272998,-109.265403,1.0270320402331,-109.681267229148,-0.000267759766903852,0.000366503097083637
32756,1,138,0,0,1.0321191,-111.240321,1.03184487206125,-111.65849889366,-0.000274227938754423,-0.00194716141518825
32757,1,138,11.24,3.65,1.0320577,-111.246662,1.03178345188483,-111.664840723863,-0.000274248115174291,-0.00194799161792503
32758,1,138,8.26,3.09,1.0211251,-110.091834,1.02094180336816,-110.509679899739,-0.000183296631836916,-0.00161516749432167
32759,1,138,8.56,3.36,1.0364322,-112.037777,1.03616822104305,-112.4574293134,-0.000263978956944966,-0.00342158115472557
32760,1,138,0,0,1.0350723,-110.285677,1.03476832632729,-110.702229480601,-0.000303973672706626,-0.000321748356299167
32761,1,138,11.92,1.21,1.0350258,-110.292974,1.03472188410248,-110.70952780423,-0.000303915897517548,-0.000323071985349088
32762,1,138,7.5,2.58,1.0329514,-110.61852,1.0326536477058,-111.03562467109,-0.000297752294204923,-0.000873938845330713
32763,1,138,8.09,2.67,1.0325702,-110.863848,1.03227982288764,-111.281329187286,-0.000290377112363904,-0.00125045504098864
32764,1,138,5.01,0.31,1.0336368,-109.790841,1.03345008521816,-110.213708252869,-0.000186714781840402,-0.00663652062388564
32765,1,138,15.39,3.22,1.0233343,-105.84216,1.02300107740558,-106.253427523501,-0.000333222594422811,0.00496320874439959
32766,1,138,0,0,1.0234143,-105.832657,1.02308105944977,-106.243917363592,-0.000333240550226765,0.00497036865264988
32767,1,345,0,0,1.0178107,-101.456518,1.01748374440445,-101.862631069657,-0.000326955595546075,0.0101176625878878
32768,1,138,0.56,0.04,1.0237608,-105.262599,1.02342675818552,-105.673215744244,-0.000334041814482378,0.00561398800125801
32769,1,345,15.39,5.89,1.0177012,-101.465384,1.01737419277062,-101.871501251644,-0.000327007229376619,0.0101134806011061
32770,1,138,0,0,1.0301811,-111.628838,1.02979087030757,-112.044936375317,-0.000390229692426747,0.000132356927593946
32771,1,138,15.95,3.73,1.0300947,-111.638459,1.02970447622385,-112.054565487428,-0.00039022377614617,0.000124244817499175
32772,1,138,0,0,1.0233535,-105.629788,1.02301986340367,-106.040828865679,-0.000333636596332454,0.00518986656575748
32773,1,138,15.39,12.01,1.0231943,-105.637519,1.02286067774659,-106.04856935263,-0.000333622253410937,0.00518037961498408
32774,1,138,0,0,1.0245066,-111.341446,1.02430395643623,-111.760990504884,-0.0002026435637692,-0.00331377263903221
32775,1,138,7.26,0.42,1.0244837,-111.345733,1.0242810309555,-111.765276191055,-0.000202669044498061,-0.00331245880988718
32776,1,138,26.54,12.05,1.0309714,-112.466585,1.03068496254957,-112.886335318552,-0.000286437450429666,-0.00351958630648141
32777,1,345,38.01,16.85,1.0288775,-104.435327,1.02877064674875,-104.861085235072,-0.000106853251247596,-0.00952750282654335
32778,1,138,14.5,7.26,1.0354954,-119.378105,1.03526681626717,-119.80786491701,-0.000228583732830412,-0.0135291847650763
32779,1,138,7.18,0.65,1.0317706,-117.974904,1.0315286508812,-118.403169988956,-0.000241949118797047,-0.0120352567111013
32780,1,138,5.48,1.43,1.0274433,-115.769444,1.02721364281086,-116.195494100127,-0.000229657189144472,-0.00981936788187454
32781,1,138,8.14,1.49,1.033593,-118.729961,1.03339347825178,-119.159427221068,-0.000199521748215803,-0.0132354888231276
32782,1,138,0,0,1.0327788,-119.78757,1.03262830774316,-120.220742159904,-0.000150492256844048,-0.0169414276589066
32783,1,138,36.94,14.44,1.0325309,-119.806192,1.03238026720704,-120.239372116009,-0.000150632792963235,-0.0169493837640999
32784,1,138,37.02,6.72,1.0272482,-115.341201,1.02702938371796,-115.769097840482,-0.000218816282036016,-0.0116661082367386
32785,1,138,36.94,10.67,1.0337023,-120.024069,1.03355527972844,-120.457737998411,-0.00014702027156277,-0.0174382661664225
32786,1,138,0,0,1.0302498,-119.888641,1.0300681210235,-120.320028741933,-0.00018167897650101,-0.0151570096880675
32787,1,138,72.46,11.15,1.0299496,-119.930856,1.02976805976977,-120.362256970504,-0.00018154023022543,-0.0151702382594152
32788,1,138,37.49,8.53,1.0336855,-116.705329,1.03354944599242,-117.137050432458,-0.000136054007577435,-0.0154907002133768
32789,1,138,40.71,7.26,1.036462,-114.598146,1.03633666196084,-115.028937164115,-0.000125338039155043,-0.0145604318699668
32790,1,138,37.49,8.98,1.0359048,-115.579575,1.03576686452781,-116.01021131662,-0.000137935472194428,-0.0144055843747424
32791,1,138,37.49,1.74,1.0360956,-114.97611,1.0359663721346,-115.406856922471,-0.000129227865395931,-0.0145161902263879
32792,1,138,0,0,1.0362194,-114.95477,1.03609025382207,-115.385514960011,-0.000129146177927364,-0.0145142277657015
32793,1,138,52.11,8.64,1.0373415,-119.638907,1.03721671319107,-120.074243096889,-0.000124786808927135,-0.0191053646437354
32794,1,138,38.47,16.73,1.0360612,-120.538629,1.03591459967936,-120.972860577571,-0.000146600320644952,-0.0180008453262559
32795,1,138,50.59,15.51,1.0232405,-120.657483,1.02310306045149,-121.093409471175,-0.000137439548514751,-0.0196957389302099
32796,1,138,0,0,1.0235625,-120.627778,1.02342503381774,-121.063681757003,-0.000137466182256185,-0.0196730247581769
32797,1,138,38.47,9.92,1.0314331,-119.922554,1.03128916646647,-120.357140313115,-0.000143933533533813,-0.018355580870292
32798,1,138,19.39,5.62,1.0394142,-120.102194,1.03919453429302,-120.532771531221,-0.000219665706979733,-0.0143467989759785
32799,1,138,19.39,1.06,1.0379094,-120.778051,1.03770888143358,-121.209821451664,-0.000200518566424446,-0.0155397194184843
32800,1,138,19.39,6.4,1.0338881,-120.270877,1.03373618457959,-120.705164294834,-0.000151915420412152,-0.0180565625888391
32801,1,138,19.39,3.39,1.038035,-120.633446,1.03782879397513,-121.06486627162,-0.000206206024874867,-0.0151895393752
32802,1,138,32.89,8.34,1.0262765,-116.291252,1.02604986205923,-116.718922190239,-0.000226637940770047,-0.0114394579935322
32803,1,138,0,0,1.0312864,-120.082587,1.03111514004927,-120.51474405142,-0.000171259950727531,-0.0159263191751791
32804,1,138,32.81,5.03,1.0311573,-120.100315,1.0309860152473,-120.532485697004,-0.000171284752697121,-0.0159399647589424
32805,1,138,32.81,8.7,1.026549,-116.749477,1.02631888700373,-117.177327323359,-0.000230112996273846,-0.0116195911135009
32806,1,138,38.37,17.66,1.0283713,-117.338458,1.02815464406315,-117.765927954312,-0.00021665593685416,-0.0112392220674451
32807,1,138,19.1,2.32,1.0305869,-119.780158,1.03045406325205,-120.215436960354,-0.000132836747954945,-0.0190482281088009
32808,1,138,0,0,1.0306641,-119.768239,1.03053129424686,-120.203513975342,-0.000132805753142673,-0.0190442430972837
32809,1,138,0,0,1.0414803,-120.796207,1.04131256921182,-121.229831517929,-0.000167730788176446,-0.017393785683737
32810,1,18,0,0,1.0414803,-120.796207,1.04131256921182,-121.229831517929,-0.000167730788176446,-0.017393785683737
32811,1,18,0,0,1.0414803,-120.796207,1.04131256921182,-121.229831517929,-0.000167730788176446,-0.017393785683737
32812,1,1,0,0,1.0414803,-120.796207,1.04131256921182,-121.229831517929,-0.000167730788176446,-0.017393785683737
32813,1,138,20.22,2.73,1.041398,-120.807259,1.04123026314193,-121.24088337796,-0.000167736858068812,-0.0173936457147761
32814,1,138,0,0,1.0410923,-120.778542,1.04092493770286,-121.212158031155,-0.000167362297143203,-0.0173852989099146
32815,1,138,0,0,1.0382118,-120.928545,1.03802718509849,-121.361191238835,-0.000184614901506786,-0.0164155065902492
32816,1,138,19.25,6.89,1.0381027,-120.938125,1.03791811445846,-121.370781716354,-0.000184585541544102,-0.0164259841092047
32817,1,138,11.64,4.7,1.027418,-112.277778,1.02709542426,-112.695381175287,-0.000322575740001829,-0.00137244304175965
32818,1,138,0,0,1.018895,-104.038519,1.01880228728921,-104.450889222602,-9.27127107921422e-05,0.00386050964257834
32819,1,138,13.6,10.48,1.0187576,-104.044535,1.01866482332089,-104.456898980489,-9.27766791090079e-05,0.00386675175599294
32820,1,138,14.01,4.19,1.0288218,-112.093638,1.0285148320142,-112.511492433218,-0.000306967985801432,-0.00162370097304176
32821,1,138,0,0,1.0375801,-95.748676,1.03740268408411,-96.1488604018587,-0.000177415915890711,0.0160463303863025
32822,1,138,44.63,22.26,1.0372636,-95.770244,1.03708620627933,-96.1704481003672,-0.000177393720670382,0.0160266318778923
32823,1,138,44.63,8.37,1.0274408,-95.725968,1.02727382520993,-96.1269076746012,-0.000166974790071439,0.0152910576438359
32824,1,345,44.63,11.35,1.023352,-95.662666,1.02306134108964,-96.0624406259799,-0.000290658910359065,0.0164561062651529
32825,1,345,0,0,1.0235886,-95.637364,1.0232981042889,-96.0371266424322,-0.000290495711098071,0.0164680898128466
32826,1,138,0,0,1.0386315,-102.82847,1.03826277073819,-103.234286987497,-0.000368729261812417,0.0104137447481918
32827,1,138,44.98,16.88,1.0383468,-102.852363,1.03797805957863,-103.258184092482,-0.000368740421371916,0.0104096397633526
32828,1,138,46.99,17.1,1.0191549,-95.209563,1.0190012655956,-95.6111238536249,-0.000153634404404857,0.0146698786201682
32829,1,138,0,0,1.0292669,-111.849479,1.02888622371557,-112.265837027632,-0.000380676284425618,-0.000127295387088111
32830,1,13.8,0,0,1.0292669,-111.849479,1.02888622371557,-112.265837027632,-0.000380676284425618,-0.000127295387088111
32831,1,13.8,0,0,1.0292669,-111.849479,1.02888622371557,-112.265837027632,-0.000380676284425618,-0.000127295387088111
32832,1,1,0,0,1.0292669,-111.849479,1.02888622371557,-112.265837027632,-0.000380676284425618,-0.000127295387088111
32833,1,138,5.32,1.34,1.0292402,-111.852355,1.0288595672734,-112.268715143752,-0.000380632726603602,-0.000129411507217014
32834,1,138,0,0,1.0292928,-111.846221,1.02891213253549,-112.262578014105,-0.000380667464510598,-0.000126281859664346
32835,1,138,5.98,0.76,1.0283728,-112.122986,1.0280108867201,-112.539812550115,-0.000361913279898873,-0.000595817869822213
32836,1,138,5.32,1.09,1.0288845,-111.97849,1.02851048240149,-112.395016933543,-0.000374017598507637,-0.000296201297487642
32837,1,138,0,0,1.0289076,-111.975363,1.02853368389217,-112.3918890351,-0.000373916107832217,-0.000295302854652846
32838,1,138,0,0,1.0306592,-89.340186,1.03051600523463,-89.734743003757,-0.000143194765372501,0.0216737284880253
32839,1,138,8.01,4.41,1.0305955,-89.343928,1.03045241232772,-89.7384846814651,-0.000143087672282327,0.0216740507799642
32840,1,138,14.09,1.53,1.0283741,-89.492934,1.02823518663164,-89.8908038788,-0.000138913368357585,0.018360853445003
32841,1,138,0,0,1.0284264,-89.484853,1.02828754743021,-89.8827231809214,-0.000138852569787407,0.0183605513236813
32842,1,138,0,0,1.0168456,-94.129879,1.01670484253625,-94.5319087005695,-0.000140757463747754,0.0142010316755687
32843,1,138,14.17,9.73,1.0167154,-94.136491,1.01657462417298,-94.5385214427881,-0.000140775827018658,0.0142002894569941
32844,1,138,15.66,4.4,1.0183544,-92.371315,1.01823119641042,-92.7738458508274,-0.000123203589580623,0.013699881417665
32845,1,138,14.17,7.18,1.0167133,-93.458215,1.01657994339438,-93.8604525006154,-0.000133356605623192,0.0139932316296552
32846,1,138,0,0,1.0325055,-78.865695,1.03242638151276,-79.2626829445231,-7.91184872370732e-05,0.0192427877218933
32847,1,13.8,9.01,1.45,1.0290654,-79.790018,1.0289772062485,-80.1876411172223,-8.8193751500043e-05,0.0186076150227592
32848,1,13.8,0,0,1.0325286,-78.855648,1.03244955539907,-79.2526286189791,-7.90446009264478e-05,0.0192501132658975
32849,1,1,0,0,1.0325286,-78.855648,1.03244955539907,-79.2526286189791,-7.90446009264478e-05,0.0192501132658975
32850,1,138,0,0,1.0325454,-78.860934,1.03246631124781,-79.2579176538817,-7.90887521873174e-05,0.0192470783633638
32851,1,138,0,0,1.0325055,-78.865695,1.03242638151276,-79.2626829445231,-7.91184872370732e-05,0.0192427877218933
32852,1,138,10.74,2.9,1.0161688,-85.603269,1.01603574364799,-85.995415926922,-0.000133056352009664,0.0240838053230163
32853,1,138,9.72,1.31,1.0331236,-79.409466,1.03304157349677,-79.8065658933113,-8.20265032310807e-05,0.0191308389337053
32854,1,138,13.72,5,1.0169795,-81.020907,1.01687313677573,-81.4109518210938,-0.000106363224270378,0.0261859111512166
32855,1,138,0,0,1.01869,-79.462557,1.01859367745018,-79.8519406183306,-9.63225498191722e-05,0.0268471139143998
32856,1,138,7.08,2.4,1.0186483,-79.466661,1.01855203690326,-79.8560464680758,-9.62630967382694e-05,0.0268452641692534
32857,1,138,7.08,1.09,1.0234484,-77.464757,1.02336375600971,-77.8534473399725,-8.46439902932872e-05,0.0275403922725843
32858,1,138,11.26,2.29,1.0277789,-77.69557,1.02769505699101,-78.0877698619963,-8.38430089948883e-05,0.0240308702487226
32859,1,138,0,0,1.0279992,-77.270818,1.02791853484763,-77.6622966456061,-8.06651523681534e-05,0.0247520866388982
32860,1,138,11.26,4.04,1.0279333,-77.276899,1.02785265268253,-77.6683814855038,-8.06473174717048e-05,0.0247482467412539
32861,1,138,16.43,8.85,1.0269351,-77.305805,1.02684950920893,-77.6974295126601,-8.5590791069956e-05,0.0246062195849106
32862,1,138,15.15,2.62,1.0350528,-76.294559,1.03498861377783,-76.6908764615141,-6.41862221706369e-05,0.0199132707309104
32863,1,138,0,0,1.0335066,-77.336776,1.03343715650897,-77.7333707557053,-6.94434910313291e-05,0.0196359765397744
32864,1,138,15.15,4.62,1.0334184,-77.344343,1.0333488805922,-77.7409403899106,-6.95194078017547e-05,0.0196333423344726
32865,1,345,0,0,1.0421841,-74.481374,1.04212761475102,-74.8771029958621,-5.64852489823853e-05,0.0205017363829825
32866,1,138,0,0,1.0429285,-76.047851,1.0428648016827,-76.4440849148772,-6.36983172983552e-05,0.0199968173678542
32867,1,345,15.15,0.75,1.0421431,-74.49058,1.04208652025463,-74.886309840283,-5.65797453708772e-05,0.0205008919620298
32868,1,138,6.23,1.7,1.0342317,-77.153899,1.03411750893057,-77.535453090556,-0.000114191069434,0.0346766416890176
32869,1,138,0,0,1.0337863,-73.921115,1.03372186024413,-74.3073351304529,-6.44397558724474e-05,0.0300106017921422
32870,1,138,23.9,4.61,1.0336859,-73.934147,1.03362133046228,-74.3203644234609,-6.45695377206046e-05,0.0300133087841203
32871,1,138,19.35,1.52,1.0316449,-74.989528,1.03156843795833,-75.3744825786073,-7.64620416653372e-05,0.0312761536377337
32872,1,138,21.98,7.56,1.0316436,-74.733272,1.03156728377899,-75.1177478931843,-7.63162210095647e-05,0.0317548390606959
32873,1,138,22.23,3.1,1.032181,-76.384585,1.03207098009869,-76.7652506537825,-0.000110019901313096,0.0355650784625681
32874,1,138,0,0,1.0322589,-76.372484,1.03214907152014,-76.7531416705079,-0.000109828479864849,0.0355730617371535
32875,1,138,2.87,1.22,1.0289287,-76.858386,1.02882887439734,-77.2435907437968,-9.98256026594202e-05,0.0310259884482065
32876,1,138,5.74,1.76,1.0309299,-75.158385,1.03085402201394,-75.5438977769149,-7.58779860583481e-05,0.0307179553301182
32877,1,345,3.11,0.71,1.0213518,-71.414071,1.02121010161645,-71.7859903347491,-0.000141698383550715,0.0443113974959175
32878,1,345,29.73,9.87,1.0211751,-71.429788,1.0210333419377,-71.8017064218087,-0.000141758062298436,0.0443123104363252
32879,1,138,32.84,13.92,1.0309913,-73.952266,1.03088953107976,-74.3298799958567,-0.000101768920238943,0.0386167363882919
32880,1,138,33.69,2.54,1.0309971,-74.530012,1.0308966164575,-74.9089589579387,-0.000100483542500029,0.037283774306303
32881,1,138,31.35,6.4,1.0202011,-78.525168,1.02008487117189,-78.9087979078882,-0.000116228828111131,0.0326008243568481
32882,1,138,1.62,0.49,1.0222978,-79.615192,1.02217758073326,-80.0010844960103,-0.000120219266735333,0.0303382362347406
32883,1,138,1.62,0.18,1.0222919,-79.61606,1.02217168845511,-80.0019525193433,-0.000120211544885285,0.0303382129016967
32884,1,138,28.3,2.82,1.0304955,-131.924693,1.03038827457563,-132.375462390485,-0.000107225424373913,-0.0345386582397538
32885,1,138,16.45,1.58,1.0273319,-130.528525,1.02722723615122,-130.979114254148,-0.00010466384877672,-0.034358521903286
32886,1,138,0,0,1.0273807,-130.519741,1.02727600006007,-130.970325250884,-0.000104699939926123,-0.0343535186390085
32887,1,138,22.38,7.14,1.0294251,-130.081578,1.02931652610785,-130.531690827721,-0.000108573892150687,-0.0338820954761871
32888,1,138,0,0,1.0295534,-130.068324,1.02944476436866,-130.518434493569,-0.000108635631336007,-0.0338797613237745
32889,1,138,25.48,5.57,1.030169,-129.843596,1.03006511416083,-130.293650308259,-0.000103885839173312,-0.0338235760136882
